"STATION","NAME","DATE","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS"
"USC00168067","RUSTON LA TECH, LA US","1960-09-13","0.00","0.0","0.0","87","56","68"
"USC00168067","RUSTON LA TECH, LA US","1960-09-14","0.00","0.0","0.0","87","53","69"
"USC00168067","RUSTON LA TECH, LA US","1960-09-15","0.00","0.0","0.0","88","56","68"
"USC00168067","RUSTON LA TECH, LA US","1960-09-16","0.00","0.0","0.0","89","63","69"
"USC00168067","RUSTON LA TECH, LA US","1960-09-17","0.00","0.0","0.0","89","65","74"
"USC00168067","RUSTON LA TECH, LA US","1960-09-18","0.00","0.0","0.0","92","63","80"
"USC00168067","RUSTON LA TECH, LA US","1960-09-19","0.00","0.0","0.0","94","63","72"
"USC00168067","RUSTON LA TECH, LA US","1960-09-20","0.00","0.0","0.0","95","68","79"
"USC00168067","RUSTON LA TECH, LA US","1960-09-21","0.00","0.0","0.0","95","66","76"
"USC00168067","RUSTON LA TECH, LA US","1960-09-22","0.28","0.0","0.0","94","68","76"
"USC00168067","RUSTON LA TECH, LA US","1960-09-23","0.29","0.0","0.0","91","63","71"
"USC00168067","RUSTON LA TECH, LA US","1960-09-24","0.00","0.0","0.0","92","67","74"
"USC00168067","RUSTON LA TECH, LA US","1960-09-25","0.12","0.0","0.0","89","66","73"
"USC00168067","RUSTON LA TECH, LA US","1960-09-26","0.04","0.0","0.0","84","66","69"
"USC00168067","RUSTON LA TECH, LA US","1960-09-27","0.10","0.0","0.0","73","62","64"
"USC00168067","RUSTON LA TECH, LA US","1960-09-28","0.05","0.0","0.0","66","59","62"
"USC00168067","RUSTON LA TECH, LA US","1960-09-29","0.00","0.0","0.0","82","56","69"
"USC00168067","RUSTON LA TECH, LA US","1960-09-30","0.00","0.0","0.0","80","52","65"
"USC00168067","RUSTON LA TECH, LA US","1960-10-01","0.00","0.0","0.0","89","56","70"
"USC00168067","RUSTON LA TECH, LA US","1960-10-02","0.00","0.0","0.0","89","58","75"
"USC00168067","RUSTON LA TECH, LA US","1960-10-03","0.00","0.0","0.0","89","61","71"
"USC00168067","RUSTON LA TECH, LA US","1960-10-04","0.00","0.0","0.0","86","62","75"
"USC00168067","RUSTON LA TECH, LA US","1960-10-05","0.32","0.0","0.0","88","65","71"
"USC00168067","RUSTON LA TECH, LA US","1960-10-06","0.77","0.0","0.0","76","62","67"
"USC00168067","RUSTON LA TECH, LA US","1960-10-07","0.34","0.0","0.0","81","61","63"
"USC00168067","RUSTON LA TECH, LA US","1960-10-08","0.04","0.0","0.0","70","61","64"
"USC00168067","RUSTON LA TECH, LA US","1960-10-09","0.00","0.0","0.0","71","56","62"
"USC00168067","RUSTON LA TECH, LA US","1960-10-10","0.00","0.0","0.0","82","60","67"
"USC00168067","RUSTON LA TECH, LA US","1960-10-11","0.00","0.0","0.0","83","56","61"
"USC00168067","RUSTON LA TECH, LA US","1960-10-12","0.00","0.0","0.0","81","55","61"
"USC00168067","RUSTON LA TECH, LA US","1960-10-13","0.00","0.0","0.0","82","58","70"
